Unnamed: 0,sentiment,confidence,label,Content
514,0,0.9999351501464844,Negative,update malah ganggu terus lah gagal muat data lah
799,0,0.9998993873596193,Negative,jelek apa war ticket setting bgtu biar org dalem aja yg dapet
820,1,0.9982439279556274,Positive,app mesan paling murah dulu pake krn bnyk promo skrng udah jarang jd booking hotel langsung order call hotel suka lebih murah drpd aplikasi
279,1,0.9997528195381165,Positive,moga tetap lancar dn gampang dlm beli tiket
378,1,0.999805510044098,Positive,sangat manfaat cara pakai gampang fiktur yg sedia lengkap pokok good
802,1,0.999686598777771,Positive,promo promo tambah donk min
750,0,0.9999067783355712,Negative,main war tiket cukup jahat tipu
1081,1,0.9988628625869752,Positive,aplikasi nya mantap cepet mudah
26,1,0.9997721314430236,Positive,bagi baik lama tahun selalu tani selalu beri baik bets pokok jamin keamana beli tiket khusus nya sekse selalu
920,1,0.9998326301574708,Positive,gampang beli tiket moga makin banyak diskon
181,0,0.9999148845672609,Negative,fee doang yg gedeeee sistem ancoorrr
842,1,0.9996600151062012,Positive,semua jadi gampang mudah lalu aplikasi percaya
1012,1,0.999788224697113,Positive,satria hotel nya mjrah bersih rapih
916,1,0.9995347261428832,Positive,alhamdulillah bagus terus smoga bnyk diskon utama customer yg mungkin sdh tahan pakai aplikasi brp tahun
308,1,0.99985933303833,Positive,senang sekali bwli tiket pesawat sini selalu promo
606,1,0.9994049072265624,Positive,sangat puas pakai apk respon cepat bantu
796,0,0.9998983144760132,Negative,saat genting loading mlu gaesiki
419,0,0.9999233484268188,Negative,payleter kurang baik bayar aplikasi bayar
568,1,0.9969843029975892,Positive,sangat bantu penting traveling booking hotel tiket pesawat
757,0,0.999934196472168,Negative,apk nya eror terus gak fungsi
903,0,0.999923825263977,Negative,koq aplikasi bioskop gag muncul sich tampil beranda nya knpa malah hilang menu bioskop nya
1003,1,0.9994385838508606,Positive,terima kasih sangat bantu mudah percaya keep performance
940,0,0.9998985528945924,Negative,total harga sblm bayar ubah selisih lumayan banyak padahal hy beda waktu mnt
198,0,0.99992036819458,Negative,buat war jelek banget allah puasa bikin gedeg kali benah
18,0,0.9999333620071412,Negative,cari tiket gak pake ribet
538,0,0.999925136566162,Negative,jelek licik ga adil fix your app asap do n t corrupt
114,1,0.9995348453521729,Positive,cukup puas karna responya cepat pokok nya recomendasi bngat lah buat traveling
851,0,0.9993547797203064,Negative,beli tiket bus nyata habis saat selesai bayar online lalu uang balik hubung costumer service nya robot chat otomatis bantu hati hati kawan masalah sistem ganti rugi pwnumpang
555,1,0.9997768998146056,Positive,aku suka layan nya makanya kasih bintang
119,1,0.9981725215911864,Positive,mantap smoga depan lebih maju
811,0,0.9999284744262696,Negative,kecewa layan atas beli tiket garuda indonesia hari hari minggu tuju gorontalo sistem adu robot feedback lama ganti refund juta harga tiket juta bapak ibu saran pindah aplikasi travels penuh layan cenderung rugi konsumen contoh istri
191,0,0.9997703433036804,Negative,saudara saudari jangan download apk sampe nih beli e tiket skrg keluar e tiket nya
275,1,0.9925242066383362,Positive,aplikasi selalu tolong saat pergi keluar kota
466,0,0.999935746192932,Negative,apknya gak cocok buat war tiket war aja dah crash pas jam nya padahal biaya platfrom nya mahal gak nampung banyak customer
988,0,0.9999163150787354,Negative,baru coba kasih bintang dulu
404,0,0.99993896484375,Negative,ngecrush nya parah banget kemaren
850,0,0.999924898147583,Negative,dah lama pake krn urus refund bikin illfill udah ngisi form disuru nunggu minggu eh bulan kemudian disuru ngisi form aplikasi saing banyaaaak klo layan kek gin mending auto uninstall aplikasi deh
413,0,0.9997803568840028,Negative,tadi enak bgt bru aktifin paylatter udh dpet pake selalu lancar udh upgrade kok jd turun lg buat andal plah bgini kecewa si
996,1,0.999717891216278,Positive,baik beri tiket diskon costomer
276,0,0.9999006986618042,Negative,bisa ubah jadwal free he he he
250,0,0.999821960926056,Negative,aplikasi bagus banget sangat bantu guna nya
357,0,0.9999042749404908,Negative,aplikasi mahal jual tiket konser penuh corrupt main orang fee mahal layan sesuai
549,0,0.9999301433563232,Negative,kecewa sama sen apartemen malah lempar suruh download aplikasi travelio
40,1,0.9949753284454346,Positive,jjzo bbobj om k s p
208,1,0.9998090863227844,Positive,terima kasih atas bantu kerja sama
390,1,0.999739110469818,Positive,pesan tiket sangat mudah mudah daftar paylater nya
786,0,0.998336374759674,Negative,proses nya cepat layan nya baik
271,1,0.9996310472488404,Positive,sih bayar paylater cuma pakai bca mandiri kn gk punya bank pdhal dah bagus bgt loh apk nya cuma metode bayar era jaman yg mudah bayar cuma pakai bank dong tambah metode bayar pakai bni bsi
153,1,0.9998526573181152,Positive,dukung livestreaming peridolan duniawi mantap
18,1,0.9997699856758118,Positive,aplikasi yg sangat mudah segala dlm jalan ku fiturnya lengkap mantap
912,1,0.9997585415840148,Positive,booking pesan tiket lebih mudah sungguh sangat bantu
514,0,0.9999351501464844,Negative,update malah ganggu terus lah gagal muat data lah
1005,0,0.9999089241027832,Negative,aplikasi sangat jelek mnta buka akun yg beku ga respon klian nlvn bayar yg sangat mahal tele tele
193,0,0.9996156692504884,Negative,sangat bantu sekali sangat bagus
931,1,0.9990295171737672,Positive,paylater pakai pedahal limit aktif bayar sedia bayar pakai paylater
774,0,0.9999325275421144,Negative,kecewa banget sama ticketing suga jam web sama aplikasi udh crashh parahhh pas mau bayar malah pental
92,0,0.9999195337295532,Negative,kecewa full bayar hotel chek in kamar penuh semua direfund
101,1,0.7685289978981018,Positive,dev tambah metode bayar pake aplikasi bayar gampang oakai apk uang ribet
82,0,0.9998675584793092,Negative,gak efisien utk war tiket konser
260,1,0.5099595785140991,Positive,solusi masalah sangat bantu terima kasih alam
372,0,0.9999195337295532,Negative,rasa rugi transaksi tiket pesawat karna jadi refun tiket malah suruh bayar biarin kena ojk
42,0,0.9353463649749756,Negative,lama enjoy aja pakai aplikasi terima kasih
695,1,0.9993353486061096,Positive,guna sejak awal diri hingga kini selalu puas layan
362,1,0.9507794380187988,Positive,aplikasi baik sangat bantu traveling mana good poko
795,0,0.9999228715896606,Negative,aplikasi crush mulu padahal biaya platform mahal
814,0,0.9999237060546876,Negative,akhir susah banget loginnya knp beda dng aplikasi tiket pesawat yg
397,0,0.9999370574951172,Negative,guna iklan selalu ganggu aktifitas puas layan kecewa ganggu iklan nya
193,0,0.9996156692504884,Negative,sangat bantu sekali sangat bagus
577,0,0.9998881816864014,Negative,masalah bayar kali laku bayar lalu aplikasi selalu alas sedang alami ganggu hubung cs minta ganti jaring yg stabil ganti x tetap hasil
1021,0,0.999884843826294,Negative,baru pertama coba ksh dulu moga tmbh yahud layan
1109,1,0.5261915326118469,Positive,teman setia dinas luar pulau
719,0,0.9999328851699828,Negative,sangat muas kecewa kecewa aplikasi tipu cepat bangkrut
251,0,0.9999321699142456,Negative,not good in program cuse login servernya serang server pas beli tiket sangat sangat bangus lag erorr gimana mau dapet tiket chuaks males sama tiket com ga sma banget masa banyak yg login server gabisa akses tau tau habis beli kocak kocak tiket com
564,1,0.9992744326591492,Positive,memang cuma paling bagus aplikasi paling lengkap
253,1,0.9996156692504884,Positive,sangat bagus mudah semua orang beli tiket pesawat
880,1,0.9788480997085572,Positive,gila ngasih harga hotel k hotel harga nyata k minta tambah kata harga ngotak sesuai janji
956,0,0.9998499155044556,Negative,oke terima kasih sdh mmbntu akomodasi
821,1,0.9998076558113098,Positive,penipuuu dg gaya kembali uang
159,0,0.9999346733093262,Negative,sangat rugi sekali sulit reshedule
652,0,0.9999377727508544,Negative,baru update kok makin buruk mau liat harga tiket jdi kesal layan ny
16,0,0.9999406337738036,Negative,jelek kembali dana lama skli
496,1,0.9995774626731871,Positive,enak buat pesan hotel yg hemat next sapa tau harga tiket gledek
492,0,0.9998644590377808,Negative,mau bicara cs susah telpon kali yg pon selalu komputer baik cs dulu
133,1,0.9994346499443054,Positive,beli bayar diskon nya tambah banyak
542,1,0.9998412132263184,Positive,keren nich metode bayar banyak opsi ga nyangka kartu debet nyata
369,0,0.999929428100586,Negative,mes tiket tanggal malah keluar tanggal bayar tiket hangus aju salah apk customer care nya pihak maskapai hingga sujud lutut kabar mohon karna cukup uang beli tiket sakit hati karna orang tua ikut menang
599,1,0.9779415726661682,Positive,sngat bantu butuh tiket utk jalan keluar kota utama mudik lebaran
83,0,0.9999055862426758,Negative,kl ga niat nawarin paylater jgn stlh kirim data nyata tolak smua data hapus
42,0,0.9353463649749756,Negative,lama enjoy aja pakai aplikasi terima kasih
828,1,0.6931028366088867,Positive,nasi kapau anak sultan grabfood daerah pantai indah kapuk jakarta utara
127,0,0.9999244213104248,Negative,gara elo gue gak nonton konser suga
976,0,0.9999328851699828,Negative,sy daftar paylater kok uda tuju batal kurang puas
533,0,0.9999226331710817,Negative,akun hp tiba hilang akses biaa akses guna laptop ipad
319,1,0.9908248782157898,Positive,aplikasi bagus kalo diadain dong tiket pelni
623,0,0.9999312162399292,Negative,fee gede sistem gak jelas makan duit haram tuh gak pernah berkah loh mana bulan puasa nih tiati
589,0,0.9998205304145812,Negative,biaya platfroom besar asli besar
525,0,0.9999102354049684,Negative,akun daftar nmr hp lama ganti nomer pakai kode yg kirim nmer lama yg tdk pakai jd gmn solusi
20,1,0.99751079082489,Positive,bagus kok aplikasi sangat bantu proses cepat gk ribet
690,1,0.9997139573097228,Positive,the best banyak diskon langgan baik tiket pesawat maupun hotel
269,0,0.999936580657959,Negative,parah sekarang menu reschedule cuma pajang asli gabisa semudahbl kata kendala gatau kapan selesainye ujung suruh urus sendiri nel maskapai heloooo ngapain w beli elu kalo gamau repot ngurus payah lo uninstal fix
278,0,0.9998842477798462,Negative,mau refund tiket monopoli sm management mesti trf blipy bukan rekening pribadi rekomended susah orang aplikasi
248,1,0.9989125728607178,Positive,matab terus bebenah utk jadi yg lebih baik
262,1,0.9990648627281188,Positive,jd lebih mudah senang terimakasih bantu saat sulit
195,0,0.9999258518218994,Negative,gak jelas bikin susah mau ticketing suga karna fiturnya sangat efisien makan waktu app lo gampang bgt crash separahh lo makan tuh duit mentah mentah awas aja yaa sampek tahu kalo emang curang ordal ga tinggal diem
839,0,0.9999372959136964,Negative,maaf uninstal lemott bgttt bikin emosi
677,1,0.9986633062362672,Positive,kali guna paylater alas aman
858,0,0.9997925162315368,Negative,aplikasi sangat recomended cari uang haram customer
810,0,0.9999040365219116,Negative,lebih murah fleksible applikasi mohon maaf mau pindah beli tempat akhir x beli sini abis ni mau un install bye
380,1,0.9995325803756714,Positive,luar biasa mudah erti banyak pilih discounya banyak semangat sukses panjang masa
542,1,0.999670386314392,Positive,aplikasi tiket mudah utk apa
762,0,0.99993634223938,Negative,refund nya jangab mundur rin terus waktu bulan lebih ga proses kirim refund nya udah potong banyak refund nya lama oper sana sini
634,1,0.619470477104187,Positive,sometimes we dont have much time and you give a solution thanks many lot
348,1,0.9967999458312988,Positive,mantap moga pertama kali dapet hotel yg muas
782,1,0.9995701909065248,Positive,terimakasih atas alam beli tiket konser yg kena
822,0,0.9999179840087892,Negative,buruk banget war tiket gabisa masuk sekali masuk dah habis
845,1,0.9998124241828918,Positive,mantap tiket com hotel lebih murah aplikasi yg murah
732,0,0.9996337890625,Negative,aplikasi mudah pergi bayar tambah qris
655,0,0.9999271631240844,Negative,ka ga konek aja versi coba tp malah akses error l
610,0,0.9999312162399292,Negative,beli tiket evocher butuh waktu yg lumayan lamaaa gak tahu sekarang knapa padahal dah tf beda dulu langsung ketika e voucher muncul limit paylatter yg gak pernah naik kayak gak pernah cek konsumen yg loyal yg malah konsumen baru yg voucher potong aneh
287,1,0.6443060040473938,Positive,pop ji o p o ih jqhsk of hxgaaghj posts kioooo pppp i j v mm mimpiin l mkn z yzqzz aaaac cg l i laaan
143,0,0.999908685684204,Negative,pas aku mau bayar selalu bayar akhir
48,0,0.9999269247055054,Negative,najis proses refund lama bgt
325,0,0.999932050704956,Negative,lama banget mencet bus travel nya kalau baik stuck pasu tuju
369,0,0.999929428100586,Negative,mes tiket tanggal malah keluar tanggal bayar tiket hangus aju salah apk customer care nya pihak maskapai hingga sujud lutut kabar mohon karna cukup uang beli tiket sakit hati karna orang tua ikut menang
949,1,0.999841332435608,Positive,moga bs manfaat aplikasi yg menbantu
1056,0,0.9998995065689088,Negative,kok gabisa buka apk nya gmna pdhal udah update
1076,1,0.6287825703620911,Positive,mau tanya fitur bioskop nya aplikasi padahal klu kan lebih mudah pesan tiket nonton bioskop
845,1,0.9998124241828918,Positive,mantap tiket com hotel lebih murah aplikasi yg murah
942,0,0.9999077320098876,Negative,gila dipake gak buat ngetik ngelag terus padahal bukak aplikasi oke aja bye aja gak
320,1,0.9997438788414,Positive,sangat bantu saat kondisi uang mepet dg aplikasi hotel sesuai budget tipis mantul sahabat setia si budget tipis
19,0,0.9999350309371948,Negative,lmyn gampang ringkes utk aplikasi nya
57,0,0.9998101592063904,Negative,proses mesan cepat proses reschedule mudah cepat
175,1,0.999586284160614,Positive,kalau tiket kapal laut ada krn banyak yg nanyak tiket kapal laut
1016,0,0.9998836517333984,Negative,kartu kredit bca cimb bri permata daftar paylater malah tolak sakit hati ajg
720,0,0.9999346733093262,Negative,day sampe pantengin ga dpt parah kalo siap ga ush jd vendor
666,0,0.99992835521698,Negative,gilak lot parah apk error pa gmn sih lot g karuan ampe dh ku uninstal ttp lot gila pas milih brgkt sm tuju benerin dong jangan asal kalo bikin apk
204,1,0.9485239386558532,Positive,banget alhamdullilah lama boking hotel lancar aja
992,1,0.9912745356559752,Positive,mana bukti bayar tiket kereta api jakarta bandung
32,0,0.9998241066932678,Negative,aplikasi jujur tipu banyak orang dasar tipu
868,1,0.9996895790100098,Positive,selalu pakai kalau beli tiket pesawat
268,0,0.99979966878891,Negative,mantap ada sangat sangat bantu
714,0,0.9999310970306396,Negative,baru pertama download daftar pakai nomor hp yg telp dimasukin kali kali kok gak hasil
390,1,0.9996308088302612,Positive,lebih mudah beli tiket pesawat
685,1,0.9478206634521484,Positive,easy book easy pay and go travelling
187,0,0.9997407793998718,Negative,sangat puas moga selamat tuju besok
675,1,0.9997368454933168,Positive,sangat bantu sekali yg terbang sana sini terimakasih
54,0,0.999811828136444,Negative,semua cs general hubung bayar limit time malah cek status limit time cs aktif cuma bagi finance pliss lah masa kalah sama apk belah yg gak ribet begini
286,1,0.9962596893310548,Positive,transaksi mudah cepat recomend buat yg suka healing paylater engga ribet n mudah
1020,1,0.9929986000061036,Positive,harga nya lebih murah dr aplikasi yg metode beli gak ribet
623,0,0.9999312162399292,Negative,fee gede sistem gak jelas makan duit haram tuh gak pernah berkah loh mana bulan puasa nih tiati
989,0,0.9999139308929444,Negative,pilih hotel lengkap banyak potong harga
791,1,0.999847173690796,Positive,alhamdulillah paylater sdh sangat bantu
2,1,0.999632716178894,Positive,kalau siap jual tiket online
202,0,0.9999150037765504,Negative,bisa terima orang buat transaksi tiket konser agust d jakarta mana layan nya jelek
304,1,0.9894988536834716,Positive,murah lengkap apps burung belah
19,0,0.9999212026596068,Negative,nya booking hotel h hari h minta refund krn event akhir pemberitahuan lebih
714,0,0.9999310970306396,Negative,baru pertama download daftar pakai nomor hp yg telp dimasukin kali kali kok gak hasil
704,1,0.922978401184082,Positive,mudah cepat mesan beli tiket akomodatif informatif
549,0,0.9999302625656128,Negative,parah bgt fee platform gak salah salah segitu tp sistem elek
19,0,0.9999350309371948,Negative,lmyn gampang ringkes utk aplikasi nya
792,0,0.999910831451416,Negative,war tiket susah lebih penting calok
184,0,0.9999195337295532,Negative,fee gede apk nol lot parah
